"","FrameID","U_des","alpha","alpha_std","rho","rho_std","visc","visc_std","U","U_std","Re_c","Re_c_std","L","L_std","D","D_std","Y","Y_std","n","n_std","l","l_std","m","m_std","CL","CL_std","CD","CD_std","CY","CY_std","Cn","Cn_std","Cl","Cl_std","Cm","Cm_std","L_comp","L_comp_std","D_comp","D_comp_std","m_comp","m_comp_std"
"94","F4352","high",9,7.21687836487032e-05,1.15777902087104,0.000577727572264236,1.82777550160087e-05,6.50604452684985e-10,18.840445082559,0.0697231942714611,1193421.84208918,4416.98802682278,6.22940353755529,0.215844469885826,1.032502480648,0.197144750231744,-1.54851281742328,0.17810494252498,-0.174593482468163,0.0171039803946642,0.548252170508646,0.021263529854391,-0.370212382857415,0.0126690817810031,0.0303157605758759,0.00105849739421705,0.00502473435997804,0.000959483267856744,-0.00753592916860584,0.000868886470555203,-0.000849669503782126,8.34952953518171e-05,0.0026681015985147,0.000103805735353233,-0.00180166044682577,6.2268124661758e-05,0.0473683758998061,0.00165390217846413,0.00785114743746569,0.00149919260602616,-0.00351886806020658,0.000121617430979996
"95","F4352","high",7,7.21687836487032e-05,1.15769909348153,0.000576969677472583,1.8278728609309e-05,5.47988284234674e-10,18.8451884575684,0.0666554099817257,1193576.31814198,4222.02625684612,4.71995925849455,0.222710287144948,1.01367920495251,0.178868036227368,-1.64556132941074,0.17396809737947,-0.196895696187108,0.0170486173218178,0.320640298797193,0.0226277689300334,-0.327928482585788,0.0145735128410235,0.0229599840804462,0.00108666405952526,0.00493098714072638,0.00087031840885118,-0.00800474323134712,0.000848311743936883,-0.000957788362649187,8.31174247661515e-05,0.00155973722499486,0.000110359788576001,-0.00159519019706455,7.13048126264307e-05,0.0358749751256972,0.00169791259300822,0.00770466740738496,0.00135987251382997,-0.0031156058536417,0.000139267212160997
"96","F4352","high",5,7.21687836487032e-05,1.15758095944108,0.000577212823903724,1.82801677832766e-05,5.93349505445724e-10,18.8807406006599,0.0674436595359589,1195611.8827019,4271.23522701802,2.88087695718107,0.265824505232275,1.11238320752886,0.213147071656623,-1.70207392084371,0.193801460959664,-0.219675190230294,0.0244259361007885,0.0751099355521302,0.0272780660271571,-0.255026976113056,0.0208047335173999,0.0139625673094052,0.00129009603337884,0.00539131856022463,0.00103348533201549,-0.00824933589271299,0.000940240240571202,-0.00106468609225094,0.00011846883887323,0.000364030656754562,0.000132201098901974,-0.00123602339586794,0.000101035256957285,0.0218165114209457,0.00201577505215443,0.00842393525035099,0.0016148208312742,-0.00241410819505457,0.000197334486244697
"97","F4352","high",3,7.21687836487032e-05,1.15750802623019,0.000577503666417342,1.82810564069417e-05,6.3888984504901e-10,18.8329262372244,0.0668526581221447,1192450.96080502,4233.40409799842,1.03073272564307,0.424264705424686,1.24162878712954,0.335711910808871,-1.7518564155899,0.227669451494664,-0.25498629864334,0.0452011239489621,-0.168845793006687,0.0476668967004348,-0.169000295269689,0.0335454134275498,0.00502130311596483,0.00206724363613662,0.00604870141655339,0.00163578986490505,-0.0085343191881643,0.00110992874500806,-0.00124218768265782,0.00022024541507116,-0.000822546801367033,0.000232194467928557,-0.000823299472428441,0.00016351530219055,0.00784578611869505,0.00323006818146346,0.00945109596336468,0.00255592166391414,-0.0016080067820868,0.000319365824590918
"98","F4352","high",1,7.21687836487032e-05,1.157476693609,0.000577163545412454,1.82814381919801e-05,5.93768624423743e-10,18.7741619973119,0.0636975384711832,1188673.16267609,4033.39016187568,-0.636375857140259,0.638477868950439,1.39282703138902,0.415830607486526,-1.78294339609107,0.258733569344881,-0.293264773416673,0.0594414039645905,-0.383615601277968,0.0746019485968536,-0.0738594263647364,0.0502189649204695,-0.00311968190359884,0.00312995455421764,0.00682800460751913,0.0020392877462673,-0.0087404576800286,0.00127015164481601,-0.00143766108711658,0.000291522690334401,-0.00188058461963509,0.000365830385472707,-0.000362078342939831,0.000246217336473861,-0.00487450297437319,0.00489055399096506,0.0106687571992486,0.00318638710354265,-0.000707184263554357,0.00048089323530051
"99","F4352","high",0,7.21687836487032e-05,1.15746720917891,0.000577310450039233,1.82815537619548e-05,6.15269758954213e-10,18.7374178256644,0.068735924555802,1186329.51007836,4352.32517253183,-1.27391916665796,0.711007783095213,1.48645071981267,0.428478429261985,-1.79543826454266,0.272926014902052,-0.313433887732389,0.0615192806037266,-0.46521585114277,0.0841023389973617,-0.0330461582993579,0.0567247262198725,-0.00626965565020243,0.00349968743086993,0.00731564011135036,0.00210920149584205,-0.00883633746512425,0.00134370179578145,-0.00154258024890359,0.000302892282703567,-0.00228958262503647,0.00041426556678067,-0.000162638288614966,0.000279172818522757,-0.00979633695344129,0.00546826161073427,0.0114306876739849,0.0032956273372532,-0.000317652907451105,0.00054525941117726
"100","F4352","high",-1,7.21687836487032e-05,1.15740608919986,0.000578106450563051,1.82822985574563e-05,7.21378418077778e-10,18.716318056707,0.0682722064570579,1184882.76614426,4322.72133139404,-1.74327782405659,0.765722499220304,1.57495485854694,0.431116881702068,-1.8248396350724,0.275518179296875,-0.334528685028122,0.0631532535088901,-0.524128380013537,0.0913205653136743,-0.000635956578094933,0.0602600748883454,-0.00859943671547299,0.00377783251707636,0.00776911427937804,0.00212696171443249,-0.00900177398068166,0.001359118899705,-0.00165020068328268,0.000311553185683533,-0.00258547936107026,0.000450837611248192,-3.13711806095837e-06,0.000297257563196323,-0.0134366198679265,0.00590286330793181,0.0121392410615282,0.00332337767880077,-6.12718371280931e-06,0.000580581178117818
"101","F4352","high",-2,7.21687836487032e-05,1.15724788951992,0.000577270282584565,1.82842266230054e-05,6.24902884020845e-10,18.7105214250597,0.0688606521453235,1184229.00117219,4358.76976493812,-2.09778268517199,0.786802812908564,1.68770194296173,0.42728781866683,-1.8292564767534,0.275298151046591,-0.353098173523066,0.0636046468424404,-0.565425886426445,0.0944314145873922,0.023517601194717,0.0621578501366491,-0.0103560064803837,0.00388485269303924,0.00833158381075824,0.00210988617137365,-0.00903038816243684,0.00136060418811177,-0.00174312000907602,0.000314138829266213,-0.00279130635665862,0.000466404575838202,0.000116098026786603,0.00030686024263828,-0.0161812601255995,0.00607008233287381,0.0130180997043098,0.00329669714277133,0.000226753958567584,0.00059933641140289
"102","F4352","high",4,7.21687836487032e-05,1.15863709358612,0.000577853959453712,1.82673092676636e-05,6.09360877302938e-10,18.854118735483,0.0678078769084369,1195856.54426278,4301.26181545375,1.95363869724023,0.328542630304467,1.15618520648031,0.246843961205348,-1.48600487194568,0.201330862323591,-0.238195213370596,0.0290660496294804,-0.029699182061527,0.0347811271752704,-0.213733468342731,0.0267194226612224,0.0094866819562862,0.00159573732982268,0.00561432436403726,0.00119878151993128,-0.00721589699546529,0.000977701141324824,-0.00115665308838767,0.000141188469093186,-0.000144216376844681,0.000168899639450297,-0.00103786920296252,0.000129848321123499,0.0148229405566972,0.00249333957784794,0.00877238181880821,0.00187309612489263,-0.00202708828703617,0.000253610002194334
"103","F4352","high",-3,7.21687836487032e-05,1.15732645904161,0.000577450040757159,1.82832690035961e-05,6.43884002218777e-10,18.6891366898604,0.0650293772432586,1183017.78437798,4116.82778796069,-2.36908039941928,0.76468125500945,1.78267542200426,0.417898603122219,-1.82588449347571,0.265167490541127,-0.365945835162329,0.0618040976162829,-0.578305019711136,0.0914141651225759,0.0400722876334279,0.0601203118491944,-0.011721290572106,0.00378458773062431,0.00881998627914254,0.00206803569535439,-0.00903376799891528,0.00131396258220367,-0.00181055799906203,0.00030596685599625,-0.00286122884516847,0.000452798061336991,0.000198262130468663,0.000297462346131563,-0.0183145165189156,0.00591341832910048,0.0137812285611602,0.00323130577399124,0.000387230723571607,0.000580981144788209
